product_id,time_period,quantity,price,cost_shock,store_id,product_category,income,population,trend
508,1,84.07,15.13,-0.891,12,7,70.2,83.4,1
508,2,37.43,16.86,0.027,17,10,56.6,192.0,2
508,3,70.42,14.92,-0.45,16,10,69.4,72.3,3
508,4,32.2,17.01,4.668,12,9,34.8,85.8,4
508,5,57.54,15.34,0.633,8,7,66.3,130.0,5
509,1,93.89,14.53,-1.533,20,5,75.1,106.1,1
509,2,29.72,13.28,-0.162,3,10,51.0,61.8,2
509,3,169.57,13.15,-3.361,16,10,84.8,100.8,3
509,4,66.72,11.35,-3.808,30,10,37.1,120.4,4
509,5,30.67,15.63,2.925,45,6,40.4,115.4,5
510,1,33.69,16.37,0.547,23,3,59.7,119.8,1
510,2,45.64,15.1,-0.903,28,5,50.8,165.6,2
510,3,26.27,13.74,-0.053,40,8,38.9,108.1,3
510,4,34.11,14.92,-0.208,5,1,59.3,123.9,4
510,5,60.22,13.34,0.135,20,1,55.3,27.3,5
511,1,29.45,16.53,2.295,40,7,41.2,156.0,1
511,2,38.16,14.99,1.071,44,5,52.8,101.9,2
511,3,68.21,13.25,-0.819,1,5,61.4,74.0,3
511,4,74.14,10.51,-3.498,30,1,40.9,94.1,4
511,5,71.3,13.22,-2.005,21,9,57.8,119.9,5
512,1,22.38,15.59,1.517,20,1,37.0,131.0,1
512,2,24.2,16.99,3.124,6,5,39.9,97.1,2
512,3,75.28,13.47,-1.756,22,10,66.7,118.0,3
512,4,62.52,13.59,-2.058,18,9,59.2,92.1,4
512,5,49.77,12.04,-0.865,8,4,21.7,114.7,5
513,1,26.15,17.26,3.569,39,8,44.4,106.2,1
513,2,46.55,14.5,0.295,32,6,57.3,109.0,2
513,3,82.28,12.69,-1.525,33,3,52.1,90.7,3
513,4,88.92,14.88,-0.722,16,4,59.3,112.1,4
513,5,71.57,13.45,-1.056,12,2,51.7,75.2,5
514,1,25.65,15.96,1.408,38,1,48.0,105.8,1
514,2,67.71,16.9,3.907,34,8,47.6,81.0,2
514,3,40.01,15.29,0.262,14,1,66.4,70.2,3
514,4,31.14,16.97,2.188,36,1,60.4,78.8,4
514,5,84.51,12.68,-2.692,33,4,56.1,93.8,5
515,1,27.02,17.07,4.682,23,10,51.3,84.1,1
515,2,21.26,11.0,-2.678,50,10,41.8,111.9,2
515,3,32.25,16.32,2.424,45,6,45.4,102.4,3
515,4,75.48,16.17,0.677,2,9,66.0,130.4,4
515,5,93.3,12.65,-2.516,41,1,64.6,97.5,5
516,1,27.89,15.4,1.669,21,7,40.3,105.4,1
516,2,37.81,15.43,-0.058,2,10,51.5,156.0,2
516,3,58.73,13.06,-1.823,27,5,57.5,86.8,3
516,4,87.7,14.35,0.021,9,8,56.5,91.4,4
516,5,98.14,13.98,-3.3,1,7,56.4,136.1,5
517,1,25.08,11.76,-0.965,11,4,33.3,71.3,1
517,2,35.11,12.78,-1.929,3,4,32.4,139.5,2
517,3,100.23,14.0,-0.365,23,6,67.6,92.9,3
517,4,89.68,11.7,-3.462,26,6,72.6,75.0,4
517,5,48.01,10.45,-3.582,4,9,27.8,127.2,5
518,1,43.29,12.71,-1.698,18,5,49.6,92.5,1
518,2,69.41,16.08,-0.077,6,8,62.2,154.7,2
518,3,17.25,11.04,-1.947,35,5,16.9,102.4,3
518,4,30.79,14.2,0.923,22,2,33.9,102.2,4
518,5,37.65,15.24,1.404,43,6,48.6,82.4,5
519,1,35.3,12.79,-1.688,15,9,41.0,95.6,1
519,2,31.34,15.45,2.781,22,3,53.1,91.8,2
519,3,68.14,16.4,-0.606,37,1,72.1,139.9,3
519,4,28.88,17.11,3.663,42,1,37.2,108.7,4
519,5,47.53,13.48,-0.519,12,3,50.8,121.2,5
520,1,22.33,12.81,-2.243,47,10,44.8,103.0,1
520,2,47.18,16.92,2.456,49,5,52.0,87.7,2
520,3,46.95,12.01,-2.083,42,3,50.1,111.1,3
520,4,84.0,18.97,2.275,38,9,89.6,147.7,4
520,5,67.24,15.21,0.241,18,8,72.3,68.5,5
521,1,19.83,13.2,-1.112,45,3,26.3,112.6,1
521,2,49.46,13.88,-1.537,35,9,36.5,144.9,2
521,3,32.51,13.0,-0.172,30,6,38.3,75.6,3
521,4,34.72,14.73,1.36,24,7,31.5,127.7,4
521,5,30.85,13.19,-0.08,42,4,29.5,127.7,5
522,1,30.21,15.51,2.959,30,4,47.3,61.2,1
522,2,32.97,12.98,-2.352,14,2,38.9,133.3,2
522,3,35.95,13.83,-0.193,6,5,36.6,82.2,3
522,4,69.59,17.7,2.201,3,8,80.3,110.8,4
522,5,48.53,13.24,-2.408,16,7,39.9,130.7,5
523,1,28.08,16.77,2.081,7,7,43.4,136.0,1
523,2,53.19,15.47,0.04,14,6,61.1,53.9,2
523,3,27.22,14.38,0.22,9,3,43.3,153.7,3
523,4,29.07,13.78,-0.679,15,5,32.5,142.5,4
523,5,69.02,13.16,-2.418,21,1,46.1,131.6,5
524,1,80.69,17.04,-0.158,35,7,80.1,110.8,1
524,2,63.72,12.42,-1.112,2,9,42.8,86.9,2
524,3,22.43,15.07,3.049,27,1,36.3,67.5,3
524,4,29.55,14.51,1.021,2,2,56.3,51.3,4
524,5,44.22,14.06,0.069,35,3,45.4,119.3,5
525,1,43.3,18.93,2.635,18,3,91.1,131.5,1
525,2,39.34,13.01,-0.112,14,8,38.2,97.5,2
525,3,76.29,17.25,1.406,20,7,76.0,86.2,3
525,4,71.42,18.15,2.328,18,6,67.5,102.1,4
525,5,52.71,14.3,-0.545,10,10,44.3,80.8,5
526,1,46.17,15.38,0.87,25,10,49.9,100.6,1
526,2,13.33,12.46,-0.873,2,4,34.6,79.1,2
526,3,17.23,16.11,2.292,25,9,41.9,118.4,3
526,4,33.18,15.27,-0.054,33,1,44.2,137.3,4
526,5,42.98,17.72,2.741,36,2,52.4,115.3,5
527,1,21.01,14.09,0.398,31,4,28.8,97.6,1
527,2,35.53,19.53,5.092,14,3,54.7,129.7,2
527,3,47.12,13.64,-1.414,1,1,47.8,100.6,3
527,4,32.99,16.6,1.719,46,5,56.0,128.7,4
527,5,56.11,13.72,-0.086,16,7,58.2,80.9,5
528,1,31.89,13.34,-0.45,46,2,46.6,84.8,1
528,2,60.48,11.33,-3.796,3,5,57.3,70.3,2
528,3,37.86,13.79,0.146,35,6,48.7,86.0,3
528,4,84.28,13.64,-1.949,41,7,61.2,129.4,4
528,5,44.13,13.92,-0.619,6,1,54.7,73.8,5
529,1,37.01,12.05,-1.87,25,7,52.7,30.9,1
529,2,49.11,13.09,-1.602,13,4,48.5,87.6,2
529,3,91.17,12.82,-2.145,34,8,69.4,64.8,3
529,4,60.32,12.6,-2.125,8,4,56.1,84.9,4
529,5,36.28,12.55,-3.182,21,6,30.2,163.2,5
530,1,25.76,13.72,0.752,34,9,42.9,73.3,1
530,2,35.5,13.98,0.036,4,5,46.6,119.0,2
530,3,34.2,15.79,1.416,25,4,50.0,97.6,3
530,4,50.1,14.14,-0.784,15,8,52.7,111.2,4
530,5,42.31,13.11,-1.32,4,9,35.8,84.7,5
531,1,40.97,14.5,-0.176,45,4,49.0,134.8,1
531,2,21.3,16.06,1.403,12,3,45.3,112.8,2
531,3,113.37,15.94,0.6,32,8,66.3,113.6,3
531,4,27.48,14.18,0.026,32,5,35.1,103.0,4
531,5,60.56,15.7,1.329,28,2,49.7,137.7,5
532,1,21.9,13.43,0.01,13,10,39.7,116.8,1
532,2,135.9,15.48,-1.183,31,9,77.9,111.1,2
532,3,77.67,17.2,1.815,14,3,68.8,119.6,3
532,4,35.45,10.33,-2.497,20,2,25.4,47.2,4
532,5,49.21,11.24,-2.841,18,1,38.1,105.6,5
533,1,29.39,15.07,-0.05,29,8,63.1,98.1,1
533,2,74.67,16.47,0.172,6,3,56.9,135.1,2
533,3,61.85,15.4,0.466,32,7,56.4,79.0,3
533,4,51.7,13.87,-0.655,29,1,52.9,106.0,4
533,5,83.27,17.95,2.706,43,1,64.3,157.7,5
534,1,41.3,12.55,-2.997,2,9,61.7,99.2,1
534,2,19.2,13.95,0.27,23,8,45.6,60.1,2
534,3,27.78,15.28,1.517,19,3,32.0,165.2,3
534,4,16.24,15.25,2.769,31,6,24.6,78.5,4
534,5,34.94,16.9,2.669,5,3,48.4,68.8,5
535,1,20.29,11.08,-2.192,19,4,22.4,70.0,1
535,2,31.99,14.82,0.724,34,1,53.8,121.8,2
535,3,41.98,14.13,-0.428,10,5,45.4,138.9,3
535,4,80.02,16.54,-0.038,25,1,79.2,152.8,4
535,5,72.81,16.6,2.268,2,1,55.1,100.5,5
536,1,26.88,17.09,3.8,11,10,49.6,70.4,1
536,2,23.33,13.77,0.522,50,7,25.8,82.9,2
536,3,22.84,10.09,-3.971,31,6,31.1,101.0,3
536,4,94.67,12.51,-3.337,15,2,60.2,99.4,4
536,5,79.2,14.57,-0.093,9,2,45.3,139.2,5
537,1,90.64,16.86,1.995,23,7,88.0,60.5,1
537,2,48.15,13.0,-1.571,19,1,48.8,66.5,2
537,3,44.27,14.34,-0.382,9,2,52.5,90.7,3
537,4,26.25,16.64,3.236,35,8,30.2,111.1,4
537,5,136.85,13.94,-0.793,21,6,64.2,86.7,5
538,1,38.99,16.48,3.506,9,2,36.1,84.3,1
538,2,57.6,14.98,-0.861,28,7,57.9,135.2,2
538,3,40.22,16.91,1.809,46,4,62.2,114.2,3
538,4,57.28,14.67,0.154,7,2,51.4,70.5,4
538,5,67.54,16.67,1.553,16,6,76.4,84.7,5
539,1,17.82,18.3,4.017,16,9,40.8,115.5,1
539,2,66.99,14.64,0.839,33,9,75.1,62.2,2
539,3,42.58,15.9,2.522,4,8,30.9,115.3,3
539,4,109.03,14.11,-1.789,4,3,62.0,89.7,4
539,5,86.44,12.86,-1.863,39,3,47.9,110.9,5
540,1,42.99,11.92,-3.265,40,2,39.4,103.6,1
540,2,19.12,10.86,-2.111,17,5,25.1,66.5,2
540,3,32.89,17.32,3.035,37,4,46.1,80.9,3
540,4,72.57,15.75,0.663,39,7,45.1,143.4,4
540,5,70.67,15.6,-0.535,29,4,52.6,171.1,5
541,1,57.73,15.32,0.408,36,9,60.9,47.6,1
541,2,17.18,15.28,1.36,38,2,37.9,131.3,2
541,3,96.36,17.83,1.557,39,6,76.4,108.9,3
541,4,28.73,15.75,0.437,50,7,41.9,162.5,4
541,5,51.77,17.35,2.765,37,4,59.0,83.2,5
542,1,66.5,13.51,-1.942,35,6,51.4,126.9,1
542,2,43.19,13.59,-0.701,7,7,47.0,90.9,2
542,3,51.18,17.06,2.341,27,4,50.6,138.4,3
542,4,31.66,15.71,1.913,28,8,35.9,169.3,4
542,5,25.57,14.62,0.742,22,9,44.2,106.4,5
543,1,15.31,13.46,-1.086,14,1,29.9,65.8,1
543,2,37.44,15.89,1.575,7,7,41.8,142.4,2
543,3,46.24,13.14,-1.818,37,9,43.0,117.0,3
543,4,93.08,18.0,2.364,22,10,62.7,111.3,4
543,5,41.32,17.91,3.043,5,5,45.0,147.5,5
544,1,25.46,12.44,-1.152,2,2,43.3,65.9,1
544,2,32.61,17.93,5.177,27,10,53.3,78.5,2
544,3,68.85,14.21,-1.995,21,6,52.7,117.8,3
544,4,22.67,13.71,-0.378,38,7,41.1,77.8,4
544,5,67.5,15.0,-0.427,15,2,55.9,90.5,5
545,1,22.83,15.51,-0.208,21,2,47.3,138.2,1
545,2,29.63,15.9,2.85,10,10,41.1,113.0,2
545,3,42.8,14.01,0.875,23,10,42.6,64.6,3
545,4,92.05,14.33,-1.663,39,1,64.2,112.2,4
545,5,69.44,14.71,0.218,5,4,43.0,137.2,5
546,1,40.8,15.57,1.326,1,7,53.9,105.1,1
546,2,26.02,15.26,1.042,13,9,30.8,126.2,2
546,3,67.52,17.33,2.444,21,3,66.7,84.5,3
546,4,27.12,15.15,0.179,26,7,41.3,107.8,4
546,5,55.53,14.76,1.599,50,7,56.0,52.7,5
547,1,17.11,13.78,-0.285,45,7,46.2,118.9,1
547,2,52.22,15.06,-1.294,21,2,55.8,110.8,2
547,3,27.9,11.86,-2.283,18,6,56.7,61.3,3
547,4,53.81,16.94,3.133,37,2,47.8,145.6,4
547,5,53.12,11.38,-3.018,45,6,22.0,117.1,5
548,1,64.34,14.82,0.508,32,10,66.4,79.2,1
548,2,44.62,15.31,0.819,36,3,47.9,119.7,2
548,3,88.63,12.02,-1.961,17,2,55.5,70.5,3
548,4,47.86,16.47,1.802,35,6,60.4,74.6,4
548,5,37.45,11.5,-2.701,49,2,43.1,70.6,5
549,1,49.22,12.7,-1.159,11,5,57.8,69.8,1
549,2,21.13,15.78,1.929,21,2,38.8,113.1,2
549,3,61.26,13.11,-2.602,26,3,55.8,102.8,3
549,4,48.86,16.19,1.634,4,3,50.3,122.4,4
549,5,31.27,15.06,2.232,34,6,43.7,15.4,5
550,1,25.06,16.47,2.146,48,6,50.7,88.3,1
550,2,13.74,13.65,0.749,18,10,34.2,88.7,2
550,3,53.89,13.29,-1.677,40,3,54.6,101.6,3
550,4,61.4,12.58,-1.98,35,3,56.2,100.8,4
550,5,64.22,13.21,-1.007,41,1,55.2,106.8,5
551,1,132.95,10.41,-6.131,29,7,72.5,102.7,1
551,2,70.18,14.02,0.046,29,8,48.6,86.2,2
551,3,37.82,14.69,-0.23,38,2,49.6,88.0,3
551,4,36.69,13.06,0.152,42,4,32.4,98.4,4
551,5,111.28,15.67,-0.48,21,10,73.6,115.1,5
552,1,27.42,13.92,0.353,42,7,27.5,102.6,1
552,2,33.94,13.89,0.159,13,8,53.4,76.4,2
552,3,31.4,11.62,-2.92,49,1,40.8,74.9,3
552,4,38.7,15.07,0.56,41,4,50.9,115.3,4
552,5,17.44,13.44,-0.042,17,6,30.4,122.7,5
553,1,60.12,13.87,-3.452,9,3,63.4,132.1,1
553,2,18.61,14.41,1.79,41,5,35.7,85.3,2
553,3,74.08,14.18,-0.597,1,10,67.5,43.7,3
553,4,16.03,14.55,1.271,2,9,36.1,111.4,4
553,5,81.6,14.12,-0.089,48,3,64.6,78.5,5
554,1,32.79,10.78,-3.56,29,5,37.5,96.9,1
554,2,23.75,15.66,0.501,33,8,40.8,104.4,2
554,3,59.31,14.99,0.993,10,6,50.0,116.6,3
554,4,24.9,15.85,2.341,50,4,37.3,126.8,4
554,5,36.28,16.66,1.838,40,8,36.8,135.1,5
555,1,19.73,16.05,2.397,21,3,37.5,139.6,1
555,2,68.94,15.83,1.473,28,3,54.8,103.1,2
555,3,44.8,12.75,-0.983,11,4,50.0,49.3,3
555,4,65.23,13.37,-0.936,34,9,50.8,81.7,4
555,5,50.5,16.99,1.978,8,5,45.1,142.2,5
556,1,66.88,14.35,-0.777,22,8,58.2,104.5,1
556,2,61.27,17.46,1.06,8,6,65.8,165.4,2
556,3,30.67,17.26,3.419,49,3,58.6,88.6,3
556,4,59.1,14.37,-1.236,15,8,46.9,169.4,4
556,5,35.87,13.85,1.457,17,9,31.7,100.0,5
557,1,7.21,12.17,-1.606,23,8,20.3,87.4,1
557,2,22.78,14.4,1.173,24,4,49.0,78.7,2
557,3,21.18,15.66,3.227,45,6,20.1,119.8,3
557,4,56.5,15.87,2.678,19,1,47.0,57.6,4
557,5,99.44,14.08,-0.77,5,4,71.0,83.5,5
558,1,23.23,16.65,3.147,32,8,32.7,98.4,1
558,2,25.55,11.96,-0.45,44,1,30.7,32.3,2
558,3,44.42,18.45,4.577,1,3,59.6,97.1,3
558,4,16.44,13.22,0.065,23,1,7.9,151.6,4
558,5,62.3,15.51,1.326,37,9,55.7,113.0,5
559,1,65.39,16.41,1.265,8,2,72.0,80.3,1
559,2,29.74,11.84,-2.188,13,9,36.9,85.7,2
559,3,36.74,15.91,2.753,8,4,34.3,110.1,3
559,4,43.49,15.16,0.439,23,2,58.9,84.7,4
559,5,57.31,13.96,-1.112,43,4,32.4,114.1,5
560,1,51.34,13.57,-1.503,1,10,62.2,83.8,1
560,2,28.6,11.98,-1.205,45,6,33.7,69.3,2
560,3,78.31,15.87,-0.154,24,7,76.5,135.4,3
560,4,83.51,13.67,-2.134,35,3,59.9,121.3,4
560,5,55.95,11.85,-1.633,24,3,50.6,43.3,5
561,1,81.48,12.25,-3.456,17,10,75.7,89.9,1
561,2,79.06,14.89,-1.619,5,8,65.5,131.3,2
561,3,60.18,17.1,2.729,20,5,55.5,95.0,3
561,4,14.81,14.62,2.403,21,4,22.1,82.6,4
561,5,51.28,14.15,0.54,40,7,39.5,92.4,5
562,1,61.3,19.32,4.213,31,7,66.3,103.3,1
562,2,13.2,14.33,2.43,46,9,30.5,94.6,2
562,3,26.07,13.64,0.869,36,9,38.5,97.5,3
562,4,43.37,14.74,1.087,11,5,34.7,95.5,4
562,5,65.56,15.03,0.178,15,8,56.0,70.8,5
563,1,102.0,12.81,-2.519,19,10,64.5,69.2,1
563,2,56.39,14.19,-0.533,7,1,64.5,67.3,2
563,3,44.78,9.19,-5.189,28,9,37.2,102.7,3
563,4,109.19,12.44,-2.189,43,8,55.8,117.5,4
563,5,25.66,14.92,2.776,5,6,36.5,71.8,5
564,1,29.57,13.87,0.155,5,3,46.8,55.0,1
564,2,71.9,11.93,-2.132,30,3,57.8,73.9,2
564,3,80.4,16.61,1.054,32,8,65.9,142.1,3
564,4,16.68,12.81,1.209,8,5,17.8,90.6,4
564,5,51.77,16.48,3.084,10,10,51.5,93.6,5
565,1,44.66,18.47,3.557,38,7,71.1,76.1,1
565,2,25.05,15.81,1.562,47,5,53.5,117.2,2
565,3,47.58,12.48,-3.029,32,8,51.2,96.3,3
565,4,18.6,16.85,4.561,48,10,41.6,78.2,4
565,5,60.97,17.74,2.707,28,10,70.7,69.1,5
566,1,18.55,15.76,1.698,17,4,42.2,111.3,1
566,2,49.53,14.4,-0.033,31,2,48.5,107.9,2
566,3,51.47,10.87,-3.1,8,3,42.9,62.9,3
566,4,92.84,13.84,-1.12,40,8,51.6,136.8,4
566,5,73.4,14.76,-0.102,25,7,71.4,80.7,5
567,1,26.01,12.57,-0.802,9,2,36.4,33.3,1
567,2,26.8,17.33,2.187,2,6,51.7,145.9,2
567,3,47.29,13.51,-0.153,15,9,55.9,96.9,3
567,4,35.96,12.79,-1.553,50,4,37.8,113.0,4
567,5,90.04,16.52,1.001,3,9,49.1,150.2,5
568,1,88.6,14.37,-1.658,49,2,77.8,69.9,1
568,2,25.94,10.65,-3.263,36,2,23.5,114.4,2
568,3,49.26,15.74,1.019,4,9,43.7,135.3,3
568,4,62.95,14.59,-0.145,14,7,53.8,72.0,4
568,5,46.28,15.22,0.314,41,7,44.4,143.8,5
569,1,117.61,17.72,2.752,41,1,93.3,57.7,1
569,2,42.49,15.65,0.502,25,6,58.2,97.1,2
569,3,62.65,14.68,1.138,50,7,34.3,67.7,3
569,4,31.57,12.22,0.034,10,6,14.9,120.9,4
569,5,48.39,15.56,1.62,21,6,55.1,71.0,5
570,1,50.51,9.72,-4.265,36,2,38.7,81.5,1
570,2,83.88,13.95,-1.549,12,6,69.3,73.6,2
570,3,43.37,13.46,-0.772,27,4,45.9,63.9,3
570,4,47.28,13.2,-0.959,40,9,41.5,77.0,4
570,5,36.87,13.05,-1.583,2,1,41.2,98.6,5
571,1,48.6,14.68,-0.164,13,8,64.8,97.0,1
571,2,79.22,14.39,-0.271,32,5,56.2,93.5,2
571,3,91.35,15.6,-0.165,31,1,76.3,80.0,3
571,4,35.5,14.42,0.401,16,4,46.8,89.3,4
571,5,71.26,14.21,0.996,32,1,62.9,52.4,5
572,1,46.32,13.9,-1.552,32,6,63.2,79.0,1
572,2,77.19,13.39,-1.045,34,2,60.1,93.3,2
572,3,27.16,15.88,1.845,11,5,42.4,108.8,3
572,4,67.23,13.56,-1.884,10,7,57.1,105.2,4
572,5,45.26,12.93,-1.616,15,2,48.5,63.2,5
573,1,74.33,13.51,-1.546,17,6,48.1,112.8,1
573,2,39.82,12.69,-0.4,40,6,37.9,103.7,2
573,3,20.5,15.5,1.996,18,5,18.2,143.2,3
573,4,88.61,15.61,1.048,9,5,68.7,55.2,4
573,5,61.19,13.85,-1.746,25,3,56.5,95.9,5
574,1,27.72,16.89,3.626,40,10,29.9,130.9,1
574,2,55.15,14.09,-1.391,14,10,60.8,91.1,2
574,3,145.1,12.92,-3.242,25,2,69.0,72.6,3
574,4,49.18,17.12,3.648,50,7,61.7,75.5,4
574,5,52.75,13.19,-1.674,22,1,36.6,123.5,5
575,1,30.99,12.12,-0.222,30,6,39.0,53.6,1
575,2,34.76,13.98,-0.268,20,6,41.8,90.0,2
575,3,34.6,15.51,1.164,21,3,62.9,73.7,3
575,4,61.85,10.73,-3.674,44,2,57.2,76.0,4
575,5,266.32,16.31,-0.601,32,2,91.9,113.2,5
576,1,13.27,12.87,-0.734,46,9,25.4,88.1,1
576,2,42.74,17.04,2.827,49,5,49.2,107.0,2
576,3,50.64,11.33,-1.087,21,7,21.1,62.7,3
576,4,78.82,14.6,-0.641,35,5,58.9,124.9,4
576,5,135.3,17.34,1.52,32,7,66.0,106.4,5
577,1,76.24,16.96,1.023,30,4,71.6,137.1,1
577,2,50.78,13.37,-1.448,39,8,52.8,87.8,2
577,3,22.75,13.85,0.857,49,10,21.3,113.5,3
577,4,56.14,12.63,-1.475,12,10,49.2,123.5,4
577,5,56.31,16.03,1.606,41,7,56.6,112.9,5
578,1,20.9,15.03,-0.32,47,10,34.9,150.9,1
578,2,44.1,12.4,-2.513,18,5,46.0,50.1,2
578,3,75.89,10.03,-4.287,21,6,30.8,105.2,3
578,4,60.64,13.49,-0.752,13,5,40.8,87.8,4
578,5,82.08,14.83,-1.567,21,7,63.7,85.7,5
579,1,56.8,16.18,-0.479,8,2,60.2,144.8,1
579,2,24.27,12.39,-0.098,46,5,29.1,81.4,2
579,3,69.29,11.42,-3.827,40,10,39.4,125.6,3
579,4,33.8,12.72,-1.46,46,3,50.9,68.4,4
579,5,101.89,15.88,-0.259,7,9,53.4,130.6,5
580,1,24.87,13.5,0.2,23,6,40.1,99.3,1
580,2,37.77,16.32,1.596,44,10,57.1,91.5,2
580,3,25.74,15.35,1.941,32,3,49.5,53.9,3
580,4,20.09,11.88,-0.477,11,7,11.4,91.6,4
580,5,32.91,14.43,-0.296,22,4,41.4,79.4,5
581,1,45.55,13.98,-0.961,22,3,41.0,152.4,1
581,2,57.92,16.33,1.312,43,8,60.2,101.5,2
581,3,49.16,14.09,-0.769,25,4,60.4,82.1,3
581,4,22.72,11.42,-1.934,22,1,24.9,80.8,4
581,5,63.69,11.87,-3.325,28,6,56.6,59.2,5
582,1,32.74,13.09,-1.895,29,10,48.9,145.7,1
582,2,40.47,14.98,-0.532,13,1,51.9,137.7,2
582,3,22.32,16.48,1.959,18,5,40.8,98.0,3
582,4,66.77,16.34,0.091,2,7,49.1,165.4,4
582,5,74.05,15.16,0.229,29,6,67.3,99.6,5
583,1,46.87,14.9,0.007,21,2,51.7,132.9,1
583,2,39.59,17.17,2.56,15,4,49.4,117.0,2
583,3,20.29,14.2,1.016,27,2,42.8,82.8,3
583,4,91.81,15.37,-0.029,50,1,65.8,105.5,4
583,5,22.75,12.28,-1.197,31,3,30.8,111.2,5
584,1,22.71,12.06,-2.521,15,3,38.0,60.9,1
584,2,23.29,16.55,3.305,23,7,29.9,108.6,2
584,3,45.64,16.66,1.607,24,1,53.0,134.2,3
584,4,76.44,13.81,-0.387,44,9,67.7,79.3,4
584,5,23.24,16.42,3.588,13,6,45.1,93.7,5
585,1,31.71,13.08,-0.015,22,4,34.0,66.7,1
585,2,95.47,14.14,-1.633,43,3,74.5,85.5,2
585,3,33.14,17.3,2.443,37,3,56.8,87.8,3
585,4,49.44,13.58,-2.562,33,2,54.2,147.3,4
585,5,68.37,14.14,-0.802,3,2,47.1,90.5,5
586,1,59.9,12.88,-2.401,19,10,60.0,84.1,1
586,2,32.01,13.67,-1.599,23,5,53.9,97.2,2
586,3,30.8,12.53,0.4,29,9,42.8,48.8,3
586,4,76.12,12.94,0.674,30,2,45.3,29.2,4
586,5,55.03,11.69,-2.204,39,2,34.7,58.5,5
587,1,17.66,17.48,3.618,44,6,32.8,109.7,1
587,2,54.61,10.08,-4.178,47,10,45.6,99.9,2
587,3,36.56,15.9,0.259,25,2,67.3,126.1,3
587,4,49.97,12.43,0.31,37,4,34.5,54.4,4
587,5,65.02,15.05,0.527,47,6,62.5,93.9,5
588,1,19.97,13.33,1.759,8,5,38.0,52.2,1
588,2,43.65,8.45,-6.099,42,1,23.2,108.0,2
588,3,50.64,12.7,-1.548,16,6,58.2,58.7,3
588,4,53.42,15.56,0.303,8,1,74.4,92.7,4
588,5,35.84,16.6,3.406,1,3,37.2,106.2,5
589,1,13.47,12.34,-1.164,44,10,26.5,88.3,1
589,2,43.91,14.03,-0.385,5,5,56.8,32.1,2
589,3,33.09,15.39,1.451,3,10,36.2,149.9,3
589,4,68.32,12.22,-2.419,1,5,58.0,85.1,4
589,5,76.15,14.47,0.045,4,10,67.3,51.7,5
590,1,67.14,15.04,-0.21,40,6,55.0,122.8,1
590,2,96.08,14.59,-1.218,35,10,62.1,124.0,2
590,3,45.82,15.0,1.006,32,8,62.2,90.9,3
590,4,49.65,19.33,4.314,42,5,64.8,146.1,4
590,5,46.47,14.1,0.347,34,1,50.7,77.8,5
591,1,66.56,11.72,-4.47,43,5,61.7,105.3,1
591,2,49.17,13.07,-1.742,25,3,52.5,115.3,2
591,3,71.51,18.67,2.959,10,4,55.9,145.4,3
591,4,161.51,14.59,-0.479,21,8,95.8,41.7,4
591,5,49.32,14.86,-2.346,46,7,53.6,168.8,5
592,1,16.19,14.83,1.509,39,5,27.5,135.2,1
592,2,42.66,14.35,-1.277,27,2,47.0,113.5,2
592,3,37.22,13.45,0.07,27,6,45.3,76.0,3
592,4,54.61,12.4,-2.263,2,6,46.0,73.5,4
592,5,78.48,14.51,-0.836,41,10,64.3,108.6,5
593,1,70.2,15.7,-0.06,48,10,67.0,114.8,1
593,2,37.21,14.77,-0.202,13,6,48.4,110.9,2
593,3,17.5,13.88,0.749,9,9,29.1,104.8,3
593,4,48.66,14.17,0.402,36,8,51.5,113.0,4
593,5,100.16,11.03,-2.037,22,8,41.8,34.4,5
594,1,46.8,17.05,3.372,42,1,53.2,92.0,1
594,2,25.53,14.09,-0.314,26,5,48.2,58.5,2
594,3,143.65,13.36,-2.701,12,7,68.2,98.8,3
594,4,78.11,12.03,-4.445,17,6,54.1,139.2,4
594,5,37.59,13.57,0.15,14,5,41.9,72.7,5
595,1,22.3,11.64,-1.853,14,8,29.2,78.7,1
595,2,38.7,14.26,1.146,34,3,49.3,74.5,2
595,3,60.75,13.87,0.097,20,6,49.3,78.5,3
595,4,30.04,21.29,7.877,11,5,46.1,116.6,4
595,5,97.22,13.45,-2.522,16,8,61.6,123.6,5
596,1,26.98,16.1,2.115,31,4,29.3,144.1,1
596,2,31.26,11.54,-2.179,6,8,38.6,69.8,2
596,3,43.84,16.65,1.662,19,10,50.8,120.5,3
596,4,38.88,16.59,2.846,37,2,41.6,125.5,4
596,5,51.98,14.74,-0.689,4,9,44.6,149.6,5
597,1,50.17,11.7,-1.458,47,9,49.1,72.1,1
597,2,46.14,12.69,-0.313,4,10,60.3,39.9,2
597,3,63.5,13.03,-1.486,20,10,48.5,91.7,3
597,4,17.09,16.68,3.221,10,6,20.5,184.3,4
597,5,47.78,13.61,-0.395,24,4,41.0,67.1,5
598,1,46.43,15.35,0.879,35,4,57.4,114.6,1
598,2,40.7,14.37,0.938,26,6,61.4,33.5,2
598,3,88.54,18.18,1.784,37,5,62.3,154.4,3
598,4,126.66,13.88,-0.904,38,6,66.5,43.7,4
598,5,39.03,14.03,1.535,21,7,51.8,28.3,5
599,1,44.01,16.72,2.603,40,7,53.9,103.0,1
599,2,26.19,13.79,-0.311,39,9,34.8,103.6,2
